stage_number,stage_title,learning_card_code,learning_card_id,learning_card_title,question_number,question_id,question_type,choice_position_source_order,choice_id,is_correct,text,feedback,represented_misconception,represented_glossary_term,distractor_source,distractor_rationale
7,Midnight Ledger,7.2,costs-we-must-count,Costs We Must Count,3,v02712-costs-we-must-count-q3,misconception-check,4,v02712-costs-we-must-count-q3-4-governance,false,It proves small pilots need no review.,"Scale and context affect the review needed. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",It proves small pilots need no review.,governance,explicit-confusable,"Plausible because governance is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.2,costs-we-must-count,Costs We Must Count,4,v02712-costs-we-must-count-q4,human-use-judgment,1,v02712-costs-we-must-count-q4-correct,true,"Pair useful AI possibilities with what must be protected, governed, or funded.","Good judgment. Cost literacy makes benefit claims more responsible, not more fearful.",,,,
7,Midnight Ledger,7.2,costs-we-must-count,Costs We Must Count,4,v02712-costs-we-must-count-q4,human-use-judgment,2,v02712-costs-we-must-count-q4-2-risk,false,Reject every AI use because any cost is unacceptable.,"Responsible evaluation compares benefits, costs, and alternatives. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",Reject every AI use because any cost is unacceptable.,risk,explicit-confusable,"Plausible because risk is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.2,costs-we-must-count,Costs We Must Count,4,v02712-costs-we-must-count-q4,human-use-judgment,3,v02712-costs-we-must-count-q4-3-hype,false,Ignore costs whenever the demo looks impressive.,"Impressive demos still need deployment accounting. This choice points to a nearby idea, but the checkpoint is asking for a more exact model boundary.",Ignore costs whenever the demo looks impressive.,hype,explicit-confusable,"Plausible because hype is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.2,costs-we-must-count,Costs We Must Count,4,v02712-costs-we-must-count-q4,human-use-judgment,4,v02712-costs-we-must-count-q4-4-training,false,Treat cost counting as a model-weight update.,"Cost counting is a human governance practice. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Treat cost counting as a model-weight update.,training,explicit-confusable,"Plausible because training is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,1,v02712-risk-myth-q1,application,1,v02712-risk-myth-q1-correct,true,"Private data may be exposed, retained, or used outside the intended context.",Insight strengthened. Privacy and data governance are real institutional risks.,,,,
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,1,v02712-risk-myth-q1,application,2,v02712-risk-myth-q1-2-softmax,false,Softmax will steal files from the laptop by itself.,Softmax converts scores to probabilities; it is not file access. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,Softmax will steal files from the laptop by itself.,softmax,explicit-confusable,"Plausible because softmax is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,1,v02712-risk-myth-q1,application,3,v02712-risk-myth-q1-3-consciousness,false,The model became conscious of the student records.,"Risk does not require consciousness. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",The model became conscious of the student records.,consciousness,explicit-confusable,"Plausible because consciousness is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,1,v02712-risk-myth-q1,application,4,v02712-risk-myth-q1-4-truth,false,The answer must be true because the data was private.,"Private input does not guarantee accurate output. This treats fluency, confidence, or probability as proof; likely text still needs evidence when accuracy matters.",The answer must be true because the data was private.,truth,explicit-confusable,"Plausible because truth is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,2,v02712-risk-myth-q2,human-use-judgment,1,v02712-risk-myth-q2-correct,true,"What data the tool can access, retain, log, and send into context.",Good practice. Tool permissions and data flows are concrete risks.,,,,
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,2,v02712-risk-myth-q2,human-use-judgment,2,v02712-risk-myth-q2-2-moral-agency,false,Whether the LLM has secret moral agency.,"Risk assessment should start with system behavior and governance. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",Whether the LLM has secret moral agency.,moral agency,explicit-confusable,"Plausible because moral agency is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,2,v02712-risk-myth-q2,human-use-judgment,3,v02712-risk-myth-q2-3-memory,false,Whether every search result becomes permanent model memory.,"Retention depends on system design and policy, not magic memory. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Whether every search result becomes permanent model memory.,memory,explicit-confusable,"Plausible because memory is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,2,v02712-risk-myth-q2,human-use-judgment,4,v02712-risk-myth-q2-4-myth,false,Whether all risk is sci-fi doom.,Practical risks can be immediate and ordinary. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,Whether all risk is sci-fi doom.,myth,explicit-confusable,"Plausible because myth is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,3,v02712-risk-myth-q3,boundary,1,v02712-risk-myth-q3-correct,true,Hallucination is unsupported output; lying implies intent.,Good myth repair. Real risks do not require treating the model as a person.,,,,
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,3,v02712-risk-myth-q3,boundary,2,v02712-risk-myth-q3-2-intent,false,Every unsupported answer proves the model wanted to deceive.,"That imports human motives into the mechanism. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",Every unsupported answer proves the model wanted to deceive.,intent,explicit-confusable,"Plausible because intent is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,3,v02712-risk-myth-q3,boundary,3,v02712-risk-myth-q3-3-harm,false,Every false answer is only harmless word choice.,"Unsupported output can still cause real harm. This choice points to a nearby idea, but the checkpoint is asking for a more exact model boundary.",Every false answer is only harmless word choice.,harm,explicit-confusable,"Plausible because harm is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,3,v02712-risk-myth-q3,boundary,4,v02712-risk-myth-q3-4-grounding,false,Every citation-looking answer is grounded.,Citation format needs evidence checking. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,Every citation-looking answer is grounded.,grounding,explicit-confusable,"Plausible because grounding is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,4,v02712-risk-myth-q4,human-use-judgment,1,v02712-risk-myth-q4-correct,true,"Name the concrete risk, reject the myth, and choose safeguards that match the system.",Insight strengthened. Model literacy reduces both panic and complacency.,,,,
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,4,v02712-risk-myth-q4,human-use-judgment,2,v02712-risk-myth-q4-2-myth,false,Amplify the myth because it makes people cautious.,"Fearmongering can hide the real controls people need. This choice points to a nearby idea, but the checkpoint is asking for a more exact model boundary.",Amplify the myth because it makes people cautious.,myth,explicit-confusable,"Plausible because myth is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,4,v02712-risk-myth-q4,human-use-judgment,3,v02712-risk-myth-q4-3-consciousness,false,Dismiss the risk because the model is not conscious.,"Non-conscious systems can still create real harms. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",Dismiss the risk because the model is not conscious.,consciousness,explicit-confusable,"Plausible because consciousness is nearby, but this choice preserves a misconception the card is designed to correct."
7,Midnight Ledger,7.3,risk-myth,Risk vs Myth,4,v02712-risk-myth-q4,human-use-judgment,4,v02712-risk-myth-q4-4-scale,false,Assume a larger model removes all governance needs.,"Better models still need policy, evaluation, and review. This choice points to a nearby idea, but the checkpoint is asking for a more exact model boundary.",Assume a larger model removes all governance needs.,scale,explicit-confusable,"Plausible because scale is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,1,v02712-benefits-worth-taking-seriously-q1,human-use-judgment,1,v02712-benefits-worth-taking-seriously-q1-correct,true,"AI can assist drafting, translation, search, and access when humans review important outputs.",Insight strengthened. Benefits can be real without becoming utopian claims.,,,,
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,1,v02712-benefits-worth-taking-seriously-q1,human-use-judgment,2,v02712-benefits-worth-taking-seriously-q1-2-automation,false,AI should replace human judgment wherever it is faster.,"Speed does not remove accountability or context. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",AI should replace human judgment wherever it is faster.,automation,explicit-confusable,"Plausible because automation is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,1,v02712-benefits-worth-taking-seriously-q1,human-use-judgment,3,v02712-benefits-worth-taking-seriously-q1-3-accessibility,false,AI guarantees access and accuracy for every learner.,"Access can improve, but quality and bias still need review. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",AI guarantees access and accuracy for every learner.,accessibility,explicit-confusable,"Plausible because accessibility is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,1,v02712-benefits-worth-taking-seriously-q1,human-use-judgment,4,v02712-benefits-worth-taking-seriously-q1-4-consciousness,false,AI benefits only count if the model is conscious.,"Usefulness does not require a mind. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",AI benefits only count if the model is conscious.,consciousness,explicit-confusable,"Plausible because consciousness is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,2,v02712-benefits-worth-taking-seriously-q2,model-trace,1,v02712-benefits-worth-taking-seriously-q2-correct,true,"Trained weights, temporary context, tools, retrieval, and human review working together.","Good mechanism. Benefits are often system-level, not just the base model alone.",,,,
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,2,v02712-benefits-worth-taking-seriously-q2,model-trace,2,v02712-benefits-worth-taking-seriously-q2-2-prompt,false,"Only the prompt, with no learned model behavior.","Prompts matter, but learned weights and tools also matter. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.","Only the prompt, with no learned model behavior.",prompt,explicit-confusable,"Plausible because prompt is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,2,v02712-benefits-worth-taking-seriously-q2,model-trace,3,v02712-benefits-worth-taking-seriously-q2-3-fine-tuning,false,Only durable fine-tuning after every user message.,"Most use does not retrain after each prompt. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Only durable fine-tuning after every user message.,fine-tuning,explicit-confusable,"Plausible because fine-tuning is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,2,v02712-benefits-worth-taking-seriously-q2,model-trace,4,v02712-benefits-worth-taking-seriously-q2-4-hallucination,false,Only hallucinated confidence.,"Useful assistance should be checked and grounded when needed. This treats fluency, confidence, or probability as proof; likely text still needs evidence when accuracy matters.",Only hallucinated confidence.,hallucination,explicit-confusable,"Plausible because hallucination is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,3,v02712-benefits-worth-taking-seriously-q3,misconception-check,1,v02712-benefits-worth-taking-seriously-q3-correct,true,Taking benefits seriously does not mean believing in utopia.,"Good distinction. The goal is balanced literacy, not hype.",,,,
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,3,v02712-benefits-worth-taking-seriously-q3,misconception-check,2,v02712-benefits-worth-taking-seriously-q3-2-costs,false,Any mention of benefit means ignoring cost.,"Benefits and costs should be considered together. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",Any mention of benefit means ignoring cost.,costs,explicit-confusable,"Plausible because costs is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,3,v02712-benefits-worth-taking-seriously-q3,misconception-check,3,v02712-benefits-worth-taking-seriously-q3-3-risk,false,Only fearful claims can be responsible.,"Responsible judgment can include useful applications. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",Only fearful claims can be responsible.,risk,explicit-confusable,"Plausible because risk is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.1,benefits-worth-taking-seriously,Benefits Worth Taking Seriously,3,v02712-benefits-worth-taking-seriously-q3,misconception-check,4,v02712-benefits-worth-taking-seriously-q3-4-truth,false,A benefit proves the answer is always true.,"Usefulness still needs evaluation and review. This treats fluency, confidence, or probability as proof; likely text still needs evidence when accuracy matters.",A benefit proves the answer is always true.,truth,explicit-confusable,"Plausible because truth is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,1,v02712-human-centered-ai-q1,human-use-judgment,1,v02712-human-centered-ai-q1-correct,true,"Human judgment, accountability, context, and an appeal path.",Insight strengthened. Human-centered AI keeps people responsible for consequential decisions.,,,,
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,1,v02712-human-centered-ai-q1,human-use-judgment,2,v02712-human-centered-ai-q1-2-automation,false,The model should decide because it sounds confident.,"Confidence is not accountability. This treats fluency, confidence, or probability as proof; likely text still needs evidence when accuracy matters.",The model should decide because it sounds confident.,automation,explicit-confusable,"Plausible because automation is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,1,v02712-human-centered-ai-q1,human-use-judgment,3,v02712-human-centered-ai-q1-3-guardrail,false,A guardrail should replace all human review.,"Guardrails can help, but they do not carry human responsibility. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",A guardrail should replace all human review.,guardrail,explicit-confusable,"Plausible because guardrail is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,1,v02712-human-centered-ai-q1,human-use-judgment,4,v02712-human-centered-ai-q1-4-prompt,false,The prompt should give the model moral understanding.,"Prompting does not create conscience. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",The prompt should give the model moral understanding.,prompt,explicit-confusable,"Plausible because prompt is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,2,v02712-human-centered-ai-q2,boundary,1,v02712-human-centered-ai-q2-correct,true,"Prompts steer current behavior; accountability, governance, and appeal need system design.",Good boundary. Human-centered design is a system and institution choice.,,,,
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,2,v02712-human-centered-ai-q2,boundary,2,v02712-human-centered-ai-q2-2-prompt,false,Prompts always durably update the model weights.,"Prompting usually changes temporary context. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Prompts always durably update the model weights.,prompt,explicit-confusable,"Plausible because prompt is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,2,v02712-human-centered-ai-q2,boundary,3,v02712-human-centered-ai-q2-3-grounding,false,Prompts automatically verify every source.,Verification needs evidence and process. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,Prompts automatically verify every source.,grounding,explicit-confusable,"Plausible because grounding is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,2,v02712-human-centered-ai-q2,boundary,4,v02712-human-centered-ai-q2-4-human-centered-ai,false,Prompts remove the need to understand users.,That reverses the point of human-centered design. This gives the prompt too much permanence; current context can steer this response without becoming stored model knowledge.,Prompts remove the need to understand users.,human-centered AI,explicit-confusable,"Plausible because human-centered AI is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,3,v02712-human-centered-ai-q3,misconception-check,1,v02712-human-centered-ai-q3-correct,true,Powerful AI should not automatically get decision authority.,Insight strengthened. Capability does not settle accountability.,,,,
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,3,v02712-human-centered-ai-q3,misconception-check,2,v02712-human-centered-ai-q3-2-automation,false,"If AI is powerful, it should decide alone.","High stakes call for oversight, not blind delegation. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.","If AI is powerful, it should decide alone.",automation,explicit-confusable,"Plausible because automation is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,3,v02712-human-centered-ai-q3,misconception-check,3,v02712-human-centered-ai-q3-3-consciousness,false,"If AI is not conscious, there are no human responsibilities.","People remain responsible for system design and use. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.","If AI is not conscious, there are no human responsibilities.",consciousness,explicit-confusable,"Plausible because consciousness is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,3,v02712-human-centered-ai-q3,misconception-check,4,v02712-human-centered-ai-q3-4-rag,false,"If AI uses RAG, every decision is grounded enough.","Retrieval can help, but decisions still need judgment. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.","If AI uses RAG, every decision is grounded enough.",RAG,explicit-confusable,"Plausible because RAG is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,4,v02712-human-centered-ai-q4,model-trace,1,v02712-human-centered-ai-q4-correct,true,It names the values and oversight that should guide tradeoffs.,"Good connection. Counting costs should lead to better choices, not paralysis.",,,,
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,4,v02712-human-centered-ai-q4,model-trace,2,v02712-human-centered-ai-q4-2-risk,false,It says risk literacy is unnecessary once benefits are visible.,"Human-centered work uses risk literacy. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",It says risk literacy is unnecessary once benefits are visible.,risk,explicit-confusable,"Plausible because risk is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,4,v02712-human-centered-ai-q4,model-trace,3,v02712-human-centered-ai-q4-3-scale,false,It says all tradeoffs are solved by larger models.,"Model size does not replace governance. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",It says all tradeoffs are solved by larger models.,scale,explicit-confusable,"Plausible because scale is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.2,human-centered-ai,Human-Centered AI,4,v02712-human-centered-ai-q4,model-trace,4,v02712-human-centered-ai-q4-4-benefit,false,It says humans should never use AI tools.,"Human-centered use can include AI assistance with accountability. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",It says humans should never use AI tools.,benefit,explicit-confusable,"Plausible because benefit is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,1,v02712-better-ai-choice-q1,human-use-judgment,1,v02712-better-ai-choice-q1-correct,true,"Use retrieval, evaluation, and human review when the task needs evidence.","Insight strengthened. Better AI comes from design choices and review, not one magic fix.",,,,
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,1,v02712-better-ai-choice-q1,human-use-judgment,2,v02712-better-ai-choice-q1-2-prompt,false,Use only a longer prompt and skip evaluation.,"A prompt can help, but evaluation and review still matter. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Use only a longer prompt and skip evaluation.,prompt,explicit-confusable,"Plausible because prompt is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,1,v02712-better-ai-choice-q1,human-use-judgment,3,v02712-better-ai-choice-q1-3-scale,false,Use a larger model and remove accountability.,"Scale does not replace governance. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",Use a larger model and remove accountability.,scale,explicit-confusable,"Plausible because scale is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,1,v02712-better-ai-choice-q1,human-use-judgment,4,v02712-better-ai-choice-q1-4-rag,false,Turn off retrieval so the model relies only on fluency.,Evidence-sensitive tasks often need grounded context. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,Turn off retrieval so the model relies only on fluency.,RAG,explicit-confusable,"Plausible because RAG is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,2,v02712-better-ai-choice-q2,boundary,1,v02712-better-ai-choice-q2-correct,true,"Training data, fine-tuning, policies, evaluation standards, and incentives.",Good breadth. Some choices affect models; others affect workflows and institutions.,,,,
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,2,v02712-better-ai-choice-q2,boundary,2,v02712-better-ai-choice-q2-2-sampling,false,Only the final sampled token in one response.,"That is a temporary generation outcome. This moves the job to a neighboring model step; tokenization, embeddings, layers, scores, and sampling do different work.",Only the final sampled token in one response.,sampling,explicit-confusable,"Plausible because sampling is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,2,v02712-better-ai-choice-q2,boundary,3,v02712-better-ai-choice-q2-3-prompt,false,Only one user prompt in one chat.,"A prompt can steer one run but may not durably shape the system. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Only one user prompt in one chat.,prompt,explicit-confusable,"Plausible because prompt is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,2,v02712-better-ai-choice-q2,boundary,4,v02712-better-ai-choice-q2-4-interface,false,Only the color of the interface.,"Interface matters for use, but this answer asks about durable behavior shaping. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",Only the color of the interface.,interface,explicit-confusable,"Plausible because interface is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,3,v02712-better-ai-choice-q3,misconception-check,1,v02712-better-ai-choice-q3-correct,true,Harms are not inevitable just because the technology is useful.,Insight strengthened. Institutions can make better or worse design and governance choices.,,,,
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,3,v02712-better-ai-choice-q3,misconception-check,2,v02712-better-ai-choice-q3-2-risk,false,"Every harm is unavoidable, so review is pointless.","Review and design can reduce harms. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.","Every harm is unavoidable, so review is pointless.",risk,explicit-confusable,"Plausible because risk is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,3,v02712-better-ai-choice-q3,misconception-check,3,v02712-better-ai-choice-q3-3-benefit,false,Every benefit proves the system is already responsible.,"Useful systems still need governance. This collapses distinct layers of the AI landscape; a product, an LLM, and the broader AI category are not interchangeable.",Every benefit proves the system is already responsible.,benefit,explicit-confusable,"Plausible because benefit is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,3,v02712-better-ai-choice-q3,misconception-check,4,v02712-better-ai-choice-q3-4-softmax,false,Every choice happens inside softmax.,"Many choices are human, institutional, and design-level. This moves the job to a neighboring model step; tokenization, embeddings, layers, scores, and sampling do different work.",Every choice happens inside softmax.,softmax,explicit-confusable,"Plausible because softmax is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,4,v02712-better-ai-choice-q4,model-trace,1,v02712-better-ai-choice-q4-correct,true,"Through design, policy, governance, evaluation, data choices, and incentives.",Good connection. Values need implementation details.,,,,
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,4,v02712-better-ai-choice-q4,model-trace,2,v02712-better-ai-choice-q4-2-moral-agency,false,By assuming the model will choose ethics on its own.,"Models do not carry human accountability. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",By assuming the model will choose ethics on its own.,moral agency,explicit-confusable,"Plausible because moral agency is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,4,v02712-better-ai-choice-q4,model-trace,3,v02712-better-ai-choice-q4-3-interface,false,By hiding limitations so users feel confident.,"Human-centered design should make limits legible. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",By hiding limitations so users feel confident.,interface,explicit-confusable,"Plausible because interface is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.3,better-ai-choice,Better AI Is a Choice,4,v02712-better-ai-choice-q4,model-trace,4,v02712-better-ai-choice-q4-4-fine-tuning,false,By treating all feedback as automatic fine-tuning.,"Feedback needs process before it becomes training. This gives the system human-like awareness or intent; shaped behavior is still not a mind, motive, or conscience.",By treating all feedback as automatic fine-tuning.,fine-tuning,explicit-confusable,"Plausible because fine-tuning is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,1,v02712-effective-prompting-literacy-q1,application,1,v02712-effective-prompting-literacy-q1-correct,true,The current context the model uses for this run.,Insight strengthened. Prompting is context design.,,,,
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,1,v02712-effective-prompting-literacy-q1,application,2,v02712-effective-prompting-literacy-q1-2-fine-tuning,false,The model weights for all future users.,"Prompting usually does not update weights. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",The model weights for all future users.,fine-tuning,explicit-confusable,"Plausible because fine-tuning is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,1,v02712-effective-prompting-literacy-q1,application,3,v02712-effective-prompting-literacy-q1-3-truth,false,The truth of missing evidence.,A prompt cannot create evidence that is not available. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,The truth of missing evidence.,truth,explicit-confusable,"Plausible because truth is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,1,v02712-effective-prompting-literacy-q1,application,4,v02712-effective-prompting-literacy-q1-4-rag,false,The retriever's access to every private file.,Access depends on connected tools and permissions. This treats lookup or citation as learning or truth; retrieved evidence can help only when the system uses and checks it well.,The retriever's access to every private file.,RAG,explicit-confusable,"Plausible because RAG is nearby, but this choice preserves a misconception the card is designed to correct."
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,2,v02712-effective-prompting-literacy-q2,misconception-check,1,v02712-effective-prompting-literacy-q2-correct,true,"It shapes context, constraints, and examples for a probabilistic model.",Good boundary. Better prompts help the model use context; they do not cast spells.,,,,
8,New Dawn,8.4,effective-prompting-literacy,Effective Prompting from Model Literacy,2,v02712-effective-prompting-literacy-q2,misconception-check,2,v02712-effective-prompting-literacy-q2-2-training,false,The exact phrase permanently teaches the model.,"Durable teaching requires training or adaptation. This makes a current-use step permanent; ordinary prompts, retrieval, and inference do not automatically rewrite weights.",The exact phrase permanently teaches the model.,training,explicit-confusable,"Plausible because training is nearby, but this choice preserves a misconception the card is designed to correct."
